household_key,recency_days,frequency,monetary,R,F,M,RFM_Score,segment,INCOME_DESC,HOUSEHOLD_SIZE_DESC,AGE_DESC,MARITAL_STATUS_CODE,HH_COMP_DESC,KID_CATEGORY_DESC
2225,1,98,3352.07,5,3,4,12,Potential Loyalists,,,,,,
2226,2,640,8917.54,4,5,5,14,Champions,,,,,,
2227,62,173,4893.9,1,5,4,10,Lost,,,,,,
2228,12,202,5298.05,2,5,5,12,At Risk,,,,,,
2229,5,56,2415.4900000000002,3,2,3,8,At Risk,,,,,,
2230,50,38,1195.65,1,2,2,5,Lost,,,,,,
2231,3,94,4400.26,4,3,4,11,Potential Loyalists,200-249K,2,35-44,A,2 Adults No Kids,None/Unknown
2232,2,37,1131.65,4,2,2,8,Potential Loyalists,,,,,,
2233,3,273,8440.77,4,5,5,14,Champions,150-174K,1,25-34,B,Single Male,None/Unknown
2234,2,192,7971.57,4,5,5,14,Champions,Under 15K,2,65+,A,2 Adults No Kids,None/Unknown
2235,7,89,3824.87,3,3,4,10,At Risk,175-199K,3,45-54,U,2 Adults Kids,1
2236,24,219,2880.5,2,5,4,11,At Risk,,,,,,
2237,7,158,4941.52,3,4,4,11,Loyal,50-74K,1,45-54,U,Single Female,None/Unknown
2238,9,180,2479.46,3,5,3,11,Loyal,,,,,,
2239,21,43,1787.48,2,2,3,7,At Risk,,,,,,
2240,1,216,5413.2,5,5,5,15,Champions,,,,,,
2241,1,79,1505.67,5,3,2,10,Potential Loyalists,,,,,,
2242,3,118,1239.07,4,4,2,10,Loyal,,,,,,
2243,5,44,4019.71,3,2,4,9,At Risk,50-74K,2,45-54,A,2 Adults No Kids,None/Unknown
2244,1,324,5477.2,5,5,5,15,Champions,,,,,,
2245,1,178,4614.02,5,5,4,14,Champions,,,,,,
2246,260,5,321.35,1,1,1,3,Lost,,,,,,
2247,1,90,3992.67,5,3,4,12,Potential Loyalists,,,,,,
2248,9,26,937.23,3,1,2,6,One-time Buyers,,,,,,
2249,407,3,181.51,1,1,1,3,Lost,,,,,,
2250,3,68,2333.16,4,3,3,10,Potential Loyalists,75-99K,1,35-44,U,Unknown,None/Unknown
2251,50,26,2022.54,1,1,3,5,Lost,,,,,,
2252,1,346,9489.82,5,5,5,15,Champions,50-74K,4,45-54,A,2 Adults Kids,2
2253,20,29,450.33,2,1,1,4,One-time Buyers,,,,,,
2254,143,80,1270.35,1,3,2,6,Lost,35-49K,1,19-24,U,Single Male,None/Unknown
2255,63,21,570.03,1,1,1,3,Lost,,,,,,
2256,2,30,1497.56,4,1,2,7,One-time Buyers,,,,,,
2257,8,75,791.54,3,3,2,8,At Risk,,,,,,
2258,1,49,1574.94,5,2,2,9,Potential Loyalists,,,,,,
2259,1,16,589.17,5,1,1,7,New Customers,,,,,,
2260,5,133,7456.64,3,4,5,12,Loyal,25-34K,1,45-54,U,Single Female,None/Unknown
2261,1,429,13379.78,5,5,5,15,Champions,,,,,,
2262,1,151,1491.0,5,4,2,11,Loyal,,,,,,
2263,3,460,5763.97,4,5,5,14,Champions,,,,,,
2264,2,315,16960.59,4,5,5,14,Champions,250K+,2,45-54,A,2 Adults No Kids,None/Unknown
2265,640,3,77.44,1,1,1,3,Lost,,,,,,
2266,8,148,8754.12,3,4,5,12,Loyal,35-49K,1,25-34,B,Single Male,None/Unknown
2267,3,67,2304.15,4,3,3,10,Potential Loyalists,,,,,,
2268,54,23,668.96,1,1,1,3,Lost,,,,,,
2269,5,209,3273.95,3,5,4,12,Loyal,35-49K,2,55-64,A,2 Adults No Kids,None/Unknown
2270,1,312,4728.67,5,5,4,14,Champions,,,,,,
2271,34,46,361.88,1,2,1,4,Lost,,,,,,
2272,13,70,2244.17,2,3,3,8,At Risk,25-34K,2,65+,A,2 Adults No Kids,None/Unknown
2273,8,52,1594.87,3,2,2,7,At Risk,,,,,,
2274,3,71,6974.46,4,3,5,12,Potential Loyalists,,,,,,
2275,6,134,2789.51,3,4,4,11,Loyal,,,,,,
2276,38,31,1007.97,1,1,2,4,Lost,,,,,,
2277,4,126,3888.44,4,4,4,12,Champions,,,,,,
2278,25,46,1160.57,2,2,2,6,At Risk,,,,,,
2279,7,59,972.47,3,3,2,8,At Risk,50-74K,2,25-34,U,2 Adults No Kids,None/Unknown
2280,4,228,12332.91,4,5,5,14,Champions,15-24K,3,35-44,U,2 Adults Kids,1
2281,2,105,5008.79,4,4,4,12,Champions,,,,,,
2282,3,79,1103.88,4,3,2,9,Potential Loyalists,175-199K,1,55-64,B,Single Female,None/Unknown
2283,21,17,1389.3700000000001,2,1,2,5,One-time Buyers,,,,,,
2284,2,265,17152.63,4,5,5,14,Champions,250K+,2,45-54,A,2 Adults No Kids,None/Unknown
2285,14,73,2057.9,2,3,3,8,At Risk,,,,,,
2286,53,26,989.26,1,1,2,4,Lost,,,,,,
2287,10,33,833.51,2,2,2,6,At Risk,,,,,,
2288,1,157,2093.06,5,4,3,12,Loyal,,,,,,
2289,3,88,2428.06,4,3,3,10,Potential Loyalists,,,,,,
2290,18,70,916.97,2,3,2,7,At Risk,,,,,,
2291,47,55,439.03000000000003,1,2,1,4,Lost,,,,,,
2292,2,116,1336.14,4,4,2,10,Loyal,35-49K,5+,45-54,A,2 Adults Kids,3+
2293,2,45,2462.95,4,2,3,9,Potential Loyalists,,,,,,
2294,30,186,8381.66,1,5,5,11,Lost,25-34K,4,45-54,B,2 Adults Kids,2
2295,21,98,8003.99,2,3,5,10,At Risk,35-49K,1,35-44,B,Single Male,None/Unknown
2296,1,230,13404.83,5,5,5,15,Champions,125-149K,2,35-44,U,2 Adults No Kids,None/Unknown
2297,14,45,698.36,2,2,1,5,Low Value,,,,,,
2298,1,83,2709.53,5,3,3,11,Potential Loyalists,50-74K,2,65+,A,Single Female,None/Unknown
2299,6,62,2057.89,3,3,3,9,At Risk,,,,,,
2300,6,118,4615.35,3,4,4,11,Loyal,50-74K,2,45-54,U,2 Adults No Kids,None/Unknown
2301,2,137,4661.63,4,4,4,12,Champions,,,,,,
2302,29,74,1960.24,1,3,3,7,Lost,35-49K,3,35-44,A,1 Adult Kids,1
2303,6,66,2158.85,3,3,3,9,At Risk,,,,,,
2304,138,88,240.09,1,3,1,5,Lost,,,,,,
2305,8,123,6320.64,3,4,5,12,Loyal,50-74K,1,45-54,B,Single Female,None/Unknown
2306,371,8,62.06,1,1,1,3,Lost,,,,,,
2307,3,179,6009.24,4,5,5,14,Champions,75-99K,3,45-54,A,2 Adults Kids,1
2308,14,31,582.45,2,1,1,4,One-time Buyers,,,,,,
2309,76,12,275.01,1,1,1,3,Lost,,,,,,
2310,7,74,1389.32,3,3,2,8,At Risk,,,,,,
2311,4,58,1830.83,4,2,3,9,Potential Loyalists,,,,,,
2312,3,321,14682.81,4,5,5,14,Champions,250K+,2,45-54,A,2 Adults No Kids,None/Unknown
2313,1,11,105.69,5,1,1,7,New Customers,,,,,,
2314,17,86,5078.05,2,3,4,9,At Risk,125-149K,2,45-54,A,2 Adults No Kids,None/Unknown
2315,1,9,266.1,5,1,1,7,New Customers,,,,,,
2316,135,27,751.89,1,1,1,3,Lost,,,,,,
2317,7,150,13967.37,3,4,5,12,Loyal,50-74K,5+,35-44,A,2 Adults Kids,3+
2318,90,366,10685.72,1,5,5,11,Lost,Under 15K,1,19-24,U,Single Female,None/Unknown
2319,3,117,1148.68,4,4,2,10,Loyal,,,,,,
2320,26,25,369.59000000000003,2,1,1,4,One-time Buyers,,,,,,
2321,5,18,336.09000000000003,3,1,1,5,One-time Buyers,,,,,,
2322,1,323,23646.920000000002,5,5,5,15,Champions,175-199K,1,45-54,U,Single Male,None/Unknown
2323,28,29,781.34,1,1,2,4,Lost,,,,,,
2324,9,146,2671.77,3,4,3,10,Loyal,50-74K,2,35-44,A,2 Adults No Kids,None/Unknown
2325,15,3,106.36,2,1,1,4,One-time Buyers,,,,,,
2326,4,47,1322.87,4,2,2,8,Potential Loyalists,,,,,,
2327,23,43,1267.76,2,2,2,6,At Risk,,,,,,
2328,3,166,14193.61,4,5,5,14,Champions,250K+,2,45-54,U,2 Adults No Kids,None/Unknown
2329,131,100,2722.37,1,4,3,8,Lost,,,,,,
2330,3,73,5683.36,4,3,5,12,Potential Loyalists,50-74K,1,45-54,U,Unknown,None/Unknown
2331,15,103,5903.55,2,4,5,11,At Risk,35-49K,5+,35-44,A,2 Adults Kids,3+
2332,62,16,353.8,1,1,1,3,Lost,,,,,,
2333,3,24,270.6,4,1,1,6,One-time Buyers,,,,,,
2334,1,361,11955.380000000001,5,5,5,15,Champions,50-74K,1,35-44,U,Unknown,None/Unknown
2335,7,53,1955.25,3,2,3,8,At Risk,,,,,,
2336,13,76,2384.25,2,3,3,8,At Risk,,,,,,
2337,3,1210,11703.97,4,5,5,14,Champions,Under 15K,3,65+,U,1 Adult Kids,2
2338,1,69,2111.55,5,3,3,11,Potential Loyalists,,,,,,
2339,26,10,262.42,2,1,1,4,One-time Buyers,,,,,,
2340,6,149,2996.82,3,4,4,11,Loyal,,,,,,
2341,15,306,5698.38,2,5,5,12,At Risk,50-74K,1,45-54,U,Unknown,None/Unknown
2342,1,196,5934.36,5,5,5,15,Champions,100-124K,1,55-64,U,Unknown,None/Unknown
2343,3,240,4627.4800000000005,4,5,4,13,Champions,50-74K,1,19-24,U,Single Male,None/Unknown
2344,1,57,2690.84,5,2,3,10,Potential Loyalists,,,,,,
2345,14,109,4278.51,2,4,4,10,At Risk,,,,,,
2346,3,30,1220.38,4,1,2,7,One-time Buyers,,,,,,
2347,1,93,3232.55,5,3,4,12,Potential Loyalists,35-49K,2,45-54,U,2 Adults No Kids,None/Unknown
2348,55,56,278.87,1,2,1,4,Lost,,,,,,
2349,8,72,2100.28,3,3,3,9,At Risk,,,,,,
2350,3,46,1915.65,4,2,3,9,Potential Loyalists,,,,,,
2351,4,322,16616.78,4,5,5,14,Champions,75-99K,2,45-54,A,2 Adults No Kids,None/Unknown
2352,33,43,1255.85,1,2,2,5,Lost,,,,,,
2353,24,14,412.75,2,1,1,4,One-time Buyers,,,,,,
2354,8,80,4821.89,3,3,4,10,At Risk,,,,,,
2355,58,16,111.34,1,1,1,3,Lost,,,,,,
2356,95,98,2159.78,1,3,3,7,Lost,,,,,,
2357,50,29,234.37,1,1,1,3,Lost,,,,,,
2358,4,79,2423.25,4,3,3,10,Potential Loyalists,,,,,,
2359,15,174,2806.27,2,5,4,11,At Risk,25-34K,2,45-54,A,2 Adults No Kids,None/Unknown
2360,4,343,9394.58,4,5,5,14,Champions,50-74K,1,25-34,B,Unknown,None/Unknown
2361,15,90,4528.71,2,3,4,9,At Risk,35-49K,2,25-34,U,2 Adults No Kids,None/Unknown
2362,50,41,520.29,1,2,1,4,Lost,,,,,,
2363,33,43,843.76,1,2,2,5,Lost,,,,,,
2364,6,117,7414.1,3,4,5,12,Loyal,25-34K,2,45-54,A,2 Adults No Kids,None/Unknown
2365,487,7,313.65,1,1,1,3,Lost,,,,,,
2366,7,168,5500.03,3,5,5,13,Loyal,,,,,,
2367,4,142,4495.53,4,4,4,12,Champions,Under 15K,2,45-54,U,2 Adults No Kids,None/Unknown
2368,39,27,1377.69,1,1,2,4,Lost,,,,,,
2369,3,76,2709.79,4,3,3,10,Potential Loyalists,,,,,,
2370,3,172,5307.52,4,5,5,14,Champions,Under 15K,2,25-34,A,2 Adults No Kids,None/Unknown
2371,6,98,2138.71,3,3,3,9,At Risk,,,,,,
2372,6,71,3208.19,3,3,4,10,At Risk,,,,,,
2373,15,124,2585.6,2,4,3,9,At Risk,,,,,,
2374,29,82,6249.35,1,3,5,9,Lost,150-174K,2,45-54,U,2 Adults No Kids,None/Unknown
2375,7,114,2841.4,3,4,4,11,Loyal,,,,,,
2376,4,183,3925.4900000000002,4,5,4,13,Champions,35-49K,1,45-54,U,Single Female,None/Unknown
2377,2,82,1107.54,4,3,2,9,Potential Loyalists,,,,,,
2378,2,154,8311.08,4,4,5,13,Champions,50-74K,5+,25-34,A,2 Adults Kids,3+
2379,19,56,1323.34,2,2,2,6,At Risk,,,,,,
2380,4,177,5018.78,4,5,4,13,Champions,50-74K,1,45-54,U,Unknown,None/Unknown
2381,5,92,2185.28,3,3,3,9,At Risk,,,,,,
2382,110,36,822.64,1,2,2,5,Lost,,,,,,
2383,63,18,555.64,1,1,1,3,Lost,,,,,,
2384,4,19,801.41,4,1,2,7,One-time Buyers,,,,,,
2385,3,306,6158.06,4,5,5,14,Champions,,,,,,
2386,6,51,1056.96,3,2,2,7,At Risk,,,,,,
2387,12,33,865.7,2,2,2,6,At Risk,,,,,,
2388,3,63,1703.02,4,3,3,10,Potential Loyalists,,,,,,
2389,24,62,1485.44,2,3,2,7,At Risk,,,,,,
2390,88,47,1046.59,1,2,2,5,Lost,50-74K,2,25-34,A,Single Female,None/Unknown
2391,105,54,633.92,1,2,1,4,Lost,,,,,,
2392,2,39,1428.9,4,2,2,8,Potential Loyalists,,,,,,
2393,4,61,4048.29,4,3,4,11,Potential Loyalists,75-99K,1,35-44,U,Single Male,None/Unknown
2394,10,84,1538.01,2,3,2,7,At Risk,,,,,,
2395,17,227,5262.3,2,5,5,12,At Risk,,,,,,
2396,70,17,550.48,1,1,1,3,Lost,,,,,,
2397,8,35,1095.1,3,2,2,7,At Risk,125-149K,2,65+,B,2 Adults No Kids,None/Unknown
2398,67,76,2035.1,1,3,3,7,Lost,,,,,,
2399,29,10,188.49,1,1,1,3,Lost,,,,,,
2400,1,391,14681.32,5,5,5,15,Champions,25-34K,3,35-44,A,2 Adults Kids,1
2401,11,67,727.45,2,3,1,6,Low Value,,,,,,
2402,1,36,1088.9,5,2,2,9,Potential Loyalists,,,,,,
2403,110,10,118.69,1,1,1,3,Lost,,,,,,
2404,20,18,559.76,2,1,1,4,One-time Buyers,,,,,,
2405,6,151,3425.7,3,4,4,11,Loyal,15-24K,1,25-34,U,Single Female,None/Unknown
2406,17,138,4860.81,2,4,4,10,At Risk,125-149K,3,25-34,A,2 Adults Kids,1
2407,3,179,6665.22,4,5,5,14,Champions,100-124K,2,45-54,A,2 Adults No Kids,None/Unknown
2408,20,26,2108.17,2,1,3,6,One-time Buyers,,,,,,
2409,8,8,906.5500000000001,3,1,2,6,One-time Buyers,,,,,,
2410,19,63,2636.57,2,3,3,8,At Risk,,,,,,
2411,9,76,2019.25,3,3,3,9,At Risk,Under 15K,2,65+,A,2 Adults No Kids,None/Unknown
2412,2,279,12763.78,4,5,5,14,Champions,,,,,,
2413,94,17,301.41,1,1,1,3,Lost,,,,,,
2414,112,6,178.68,1,1,1,3,Lost,,,,,,
2415,5,126,1676.34,3,4,3,10,Loyal,,,,,,
2416,1,110,4422.9800000000005,5,4,4,13,Champions,,,,,,
2417,6,9,196.11,3,1,1,5,One-time Buyers,,,,,,
2418,5,113,1572.61,3,4,2,9,Loyal,,,,,,
2419,20,65,1199.3700000000001,2,3,2,7,At Risk,,,,,,
2420,46,102,4583.46,1,4,4,9,Lost,15-24K,3,45-54,U,2 Adults Kids,1
2421,7,81,8749.76,3,3,5,11,At Risk,150-174K,5+,45-54,A,2 Adults Kids,3+
2422,271,5,368.07,1,1,1,3,Lost,,,,,,
2423,1,59,2838.62,5,3,4,12,Potential Loyalists,,,,,,
2424,2,113,4122.83,4,4,4,12,Champions,,,,,,
2425,2,119,4361.02,4,4,4,12,Champions,,,,,,
2426,9,115,2437.06,3,4,3,10,Loyal,Under 15K,1,19-24,U,Single Female,None/Unknown
2427,2,346,8725.94,4,5,5,14,Champions,50-74K,3,35-44,A,2 Adults Kids,1
2428,10,19,323.27,2,1,1,4,One-time Buyers,,,,,,
2429,9,66,1807.16,3,3,3,9,At Risk,,,,,,
2430,57,60,1885.95,1,3,3,7,Lost,,,,,,
2431,13,43,978.85,2,2,2,6,At Risk,,,,,,
2432,3,238,4948.11,4,5,4,13,Champions,35-49K,1,19-24,U,Single Female,None/Unknown
2433,94,30,609.75,1,1,1,3,Lost,,,,,,
2434,40,23,771.51,1,1,2,4,Lost,,,,,,
2435,9,46,3303.85,3,2,4,9,At Risk,50-74K,5+,45-54,U,1 Adult Kids,3+
2436,116,15,972.68,1,1,2,4,Lost,,,,,,
2437,13,74,4841.9400000000005,2,3,4,9,At Risk,125-149K,5+,35-44,A,2 Adults Kids,3+
2438,1,184,3061.58,5,5,4,14,Champions,,,,,,
2439,6,72,596.88,3,3,1,7,Low Value,,,,,,
2440,1,139,2563.57,5,4,3,12,Loyal,,,,,,
2441,10,99,1223.56,2,4,2,8,At Risk,,,,,,
2442,21,36,624.33,2,2,1,5,Low Value,,,,,,
2443,259,153,4029.19,1,4,4,9,Lost,,,,,,
2444,3,6,69.94,4,1,1,6,One-time Buyers,,,,,,
2445,2,217,6546.05,4,5,5,14,Champions,35-49K,1,45-54,U,Unknown,None/Unknown
2446,5,190,6455.78,3,5,5,13,Loyal,125-149K,2,35-44,U,2 Adults No Kids,None/Unknown
2447,5,132,7520.9400000000005,3,4,5,12,Loyal,25-34K,2,35-44,A,2 Adults No Kids,None/Unknown
2448,7,205,9300.73,3,5,5,13,Loyal,50-74K,2,45-54,A,2 Adults No Kids,None/Unknown
2449,1,290,10866.87,5,5,5,15,Champions,175-199K,5+,35-44,A,2 Adults Kids,3+
2450,14,84,3060.77,2,3,4,9,At Risk,,,,,,
2451,5,192,8335.74,3,5,5,13,Loyal,,,,,,
2452,2,146,3060.36,4,4,4,12,Champions,,,,,,
2453,7,110,4551.68,3,4,4,11,Loyal,50-74K,1,45-54,B,Single Female,None/Unknown
2454,8,30,392.87,3,1,1,5,One-time Buyers,,,,,,
2455,2,109,5339.03,4,4,5,13,Champions,25-34K,2,45-54,B,2 Adults No Kids,None/Unknown
2456,10,76,1271.24,2,3,2,7,At Risk,,,,,,
2457,33,77,1540.47,1,3,2,6,Lost,,,,,,
2458,3,56,1118.33,4,2,2,8,Potential Loyalists,,,,,,
2459,8,971,20671.5,3,5,5,13,Loyal,,,,,,
2460,1,32,966.05,5,2,2,9,Potential Loyalists,,,,,,
2461,14,22,1051.1,2,1,2,5,One-time Buyers,,,,,,
2462,2,189,11593.06,4,5,5,14,Champions,,,,,,
2463,217,12,158.42,1,1,1,3,Lost,,,,,,
2464,17,51,1121.48,2,2,2,6,At Risk,,,,,,
2465,26,165,2089.29,2,5,3,10,At Risk,15-24K,2,65+,A,Single Female,None/Unknown
2466,2,99,2581.82,4,4,3,11,Loyal,,,,,,
2467,3,396,12850.56,4,5,5,14,Champions,75-99K,3,35-44,A,2 Adults Kids,1
2468,50,90,2506.89,1,3,3,7,Lost,,,,,,
2469,19,37,660.92,2,2,1,5,Low Value,,,,,,
2470,22,91,1042.06,2,3,2,7,At Risk,,,,,,
2471,1,52,947.61,5,2,2,9,Potential Loyalists,,,,,,
2472,6,42,1220.81,3,2,2,7,At Risk,,,,,,
2473,109,9,330.68,1,1,1,3,Lost,,,,,,
2474,22,49,511.41,2,2,1,5,Low Value,,,,,,
2475,27,124,5079.02,2,4,4,10,At Risk,,,,,,
2476,231,14,403.26,1,1,1,3,Lost,,,,,,
2477,22,40,1871.22,2,2,3,7,At Risk,,,,,,
2478,6,146,3354.42,3,4,4,11,Loyal,,,,,,
2479,6,136,14279.7,3,4,5,12,Loyal,150-174K,2,25-34,U,2 Adults No Kids,None/Unknown
2480,25,29,1716.05,2,1,3,6,One-time Buyers,,,,,,
2481,2,148,5403.5,4,4,5,13,Champions,,,,,,
2482,30,71,2728.77,1,3,3,7,Lost,,,,,,
2483,4,83,1770.91,4,3,3,10,Potential Loyalists,75-99K,1,45-54,B,Single Male,None/Unknown
2484,5,157,7824.64,3,4,5,12,Loyal,,,,,,
2485,6,82,1502.2,3,3,2,8,At Risk,,,,,,
2486,1,83,3265.52,5,3,4,12,Potential Loyalists,25-34K,1,35-44,B,Single Male,None/Unknown
2487,26,26,601.25,2,1,1,4,One-time Buyers,,,,,,
2488,8,119,6327.51,3,4,5,12,Loyal,35-49K,1,45-54,B,Single Female,None/Unknown
2489,10,139,9403.42,2,4,5,11,At Risk,50-74K,2,35-44,A,2 Adults No Kids,None/Unknown
2490,16,33,699.16,2,2,1,5,Low Value,,,,,,
2491,142,62,950.77,1,3,2,6,Lost,,,,,,
2492,2,133,2858.85,4,4,4,12,Champions,,,,,,
2493,169,111,2588.73,1,4,3,8,Lost,,,,,,
2494,10,35,2120.93,2,2,3,7,At Risk,50-74K,2,35-44,U,2 Adults No Kids,None/Unknown
2495,68,20,209.0,1,1,1,3,Lost,,,,,,
2496,29,63,4339.66,1,3,4,8,Lost,75-99K,3,45-54,A,Unknown,1
2497,12,221,7111.9800000000005,2,5,5,12,At Risk,35-49K,1,45-54,U,Single Male,None/Unknown
2498,2,172,2601.6,4,5,3,12,Loyal,50-74K,2,25-34,U,2 Adults No Kids,None/Unknown
2499,3,90,3394.07,4,3,4,11,Potential Loyalists,Under 15K,3,25-34,U,2 Adults Kids,1
2500,4,113,5486.16,4,4,5,13,Champions,,,,,,
